 ORDEM 3.2.0 -  ORDEM Spacecraft Mode
 Debris Flux (#/m^2/yr/deg)
  Year: 2028  Perigee Altitude =    328.132  Apogee Altitude =   331.665  inc =   51.63
 *
 *
 *
 *
 *
 *
 *
  Az 1    Az 2    >10um      >100um     >1mm       >1cm       >10cm      >1m
 ------  ------   --------   --------   --------   --------   --------   --------  
   Min.:          1.07E-01   9.48E-04   8.80E-06   2.19E-10   2.23E-11   1.59E-11
   Max.:          1.89E+01   2.42E-02   1.39E-04   1.40E-08   1.47E-09   7.42E-10
 ------  ------   --------   --------   --------   --------   --------   --------  
    -5      -4    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
    -4      -3    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
    -3      -2    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
    -2      -1    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
    -1       0    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
     0       1    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
     1       2    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
     2       3    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
     3       4    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
     4       5    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
     5       6    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
     6       7    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
     7       8    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
     8       9    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
     9      10    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
    10      11    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
    11      12    1.35E+01   1.31E-02   1.56E-05   5.69E-09   8.21E-10   5.00E-10
